Name,pKa,Center,Index,Smiles,Source,Error
629_1,8.65,N,1,C[NH+:19]1CCC(CC1)(c2ccccc2)c3ccccc3,Moitessier/RBFmodel_Train,0.0
29_1,9.53,N,6,CC1=CCCC[NH2+:7]1,Moitessier/RBFmodel_Train,0.0
4873,9.24,N,8,CN1CCCCCC[NH+](C)CCCCCC1,Moitessier,0.0
669,3.33,O,8,[O-][N+](c(cc(cc1)C(O)=O)c1Cl)=O,Moitessier,0.0
1008,8.9,N,9,CNC(c1ncnc2c1[nH]cn2)=O,Moitessier,0.0
2998,8.05,O,13,C[n+]1cn(CCC[n+]2ccc(/C=N/O)cc2)cc1,Moitessier,0.0
1310,6.01,N,14,Cc3cc(c1ccccc1)nn4c(C[NH+]2CCOCC2)cnc34,Moitessier,0.0
4260,10.1,N,9,C(CNc1ncnc2c1[nH]cn2)c1ccccc1,Moitessier,0.0
1539,1.45,O,14,CC(C(C(CNc1nc(N)[nH+]2)=Nc1c2O)=O)O,Moitessier,0.0
129_1,10.64,N,4,C1C[C@@H](C[NH2+:7]C1)C(=O)[O-],Moitessier/RBFmodel_Train,0.0
836,4.13,O,9,CC(c(cccc1)c1C(O)=O)=O,Moitessier/RBFmodel_Train,0.0
6624,4.3,N,8,Nc1ccc(Cl)cc1[NH3+],Moitessier,0.0
2359,7.98,O,20,Cc(cc1Cc(cc2C)cc(C)c2O)cc([N+]([O-])=O)c1O,Moitessier,0.0
869,9.04,N,0,NS(c(cc1)ccc1[N+]([O-])=O)(=O)=O,Moitessier,0.0
4629,13.56,N,2,c1n[nH]c2c1cccc2,Moitessier,0.0
1636,3.4,N,7,NC(=O)c1ccc[nH+]c1,Moitessier,0.0
2148,13.9,N,3,CN/C(=[NH+]/C)N(C)C,Moitessier,0.0
1888,10.06,N,8,c3ccc(CN(CC1=[NH+]CCN1)c2ccccc2)cc3,Moitessier,0.0
155_1,11.84,N,8,CCCCC1=CCC[N@@H+:10]1C,Moitessier/RBFmodel_Train,0.0
6379,8.8,N,13,Cc1ccccc1/C(=N\CCCC[NH+](C)C)c2ccccc2C,Moitessier,0.0
6341,7.205,O,11,Cc1cc([N+]([O-])=O)cc(C)c1O,Moitessier/RBFmodel_Train,0.015
425,4.11,N,4,COCC[NH+](CCOC)c1ccccc1,Moitessier,0.0
4167,5.94,N,14,Cc1ccnc3c1ccc2c(C)cc[nH+]c23,Moitessier,0.0
289,4.88,O,8,Nc(cc1)ccc1C(O)=O,Moitessier,0.0
3186,4.98,N,2,Cc1[nH+]cc(CO)c(CO)c1O,Moitessier,0.0
6131,2.62,N,7,OCc2nc1nc[nH+]cc1[nH]2,Moitessier,0.0
2149,3.29,N,7,Nc1cccc2[nH][nH+]cc12,Moitessier,0.0
2361,5.14,O,6,CC/C(/C)=C/C(O)=O,Moitessier,0.0
7045,4.21,N,12,Cc2[nH]c1ccc([N+](=O)[O-])cc1[nH+]2,Moitessier,0.0
1381_1,6.64,S,7,Cc1ccccc1[SH:8],Moitessier/RBFmodel_Train,0.0
300_2,11.16,N,29,COC5(OC)C[C@@H]4[C@@H]2C(=O)N(Cc1ccc(F)cc1)C(=O)[C@@H]2[C@H](c3ccc(C(N)=[NH2+])cc3)N4C5,Moitessier,0.0
5275,12.1,N,12,CC2CC(/C=C/1CC(C)(C)CN1)=[NH+]C2(C)C,Moitessier,0.0
2870,9.7,N,12,CC(C)(C)C(c1cc(C(C)=O)n[nH]1)=O,Moitessier,0.0
1225_1,11.59,O,12,CCCc1cc(c(c(c1)CCC)[OH:16])CCC,Moitessier/RBFmodel_Train,0.0
994,2.38,N,7,C[NH+](C)c1ccc([NH+](C)C)cc1,Moitessier,0.0
4_3,3.1,O,7,O=C(O)C=CC(=O)O,Moitessier,0.0
7301,8.315,N,7,CC(=O)OC(C)C[NH+](C)C,Moitessier/RBFmodel_Train,0.005
683_1,9.1,N,19,CCOC(=O)N1CCC2(CC1)Nc3cccc(c3C(=[NH+:16]2)N)F,Moitessier/RBFmodel_Train,0.0
4866,9.2,N,7,c2ccc(NCC[NH+]1CCCCC1)cc2,Moitessier,0.0
3567,3.05,N,7,[NH3+]c1ccc(O)c([NH3+])c1,Moitessier,0.0
716,4.86,N,0,[NH3+]c1ccccc1O,Moitessier,0.0
7043,3.54,O,3,C/C(/C(O)=O)=C\Cl,Moitessier,0.0
4083,8.07,N,5,N#CC(CC[NH+]1CCCCC1)(c2ccccc2)c3ccccc3,Moitessier,0.0
5650,6.8,N,6,Cn1c(C(NC(N2)=O)=S)c2nc1,Moitessier,0.0
2108,11.46,N,11,OCc1nc(cc(cc2)Cl)c2[nH]1,Moitessier,0.0
765_1,9.0,N,8,c1cc2c(c(c1)F)C(=[NH+:22]C3(N2)CCN(CC3)C(=O)c4ccc(cc4)C#N)N,Moitessier/RBFmodel_Train,0.0
3742,4.6,N,2,S=C1NC=Nc2c1[nH]nn2,Moitessier,0.0
1275,5.2,N,17,O=C([O-])CSc3[nH]c2cc1CCCCc1cc2[nH+]3,Moitessier,0.0
6773,3.38,O,8,[O-][N+](c(cc(cc1)C(O)=O)c1Br)=O,Moitessier,0.0
51_2,9.18,N,13,COc1ccc(OC)c(C(O)C(C)[NH3+])c1,Moitessier,0.0
5847,4.71,N,8,CCN(CC)c1nc[nH+]c2[nH]ncc12,Moitessier,0.0
5867,4.57,O,11,[NH3+]CCCCCCCCCC(O)=O,Moitessier,0.0
7302,8.01,O,4,CCc(c(O)c1)cc(C(C)=C2)c1OC2=O,Moitessier,0.0
4295,5.0,N,5,Cc1ccc([NH3+])c(N)c1,Moitessier,0.0
240_2,6.52,N,27,CC(C)[C@@H]1[C@@H]4[C@H](C(=O)N1Cc2ccc(F)cc2)[C@H](c3ccc(C(N)=[NH2+])cc3)[NH+]5CCC[C@@H]45,Moitessier,0.0
172_1,3.56,N,8,COc1ccc(cc1[NH3+:8])Cl,Moitessier/RBFmodel_Train,0.0
2394,4.13,O,0,OC(c1ccc(CCl)cc1)=O,Moitessier,0.0
5568,7.44,O,4,Oc2nc(O)c1[nH]cnc1n2,Moitessier,0.0
5837,12.1,N,11,CO/C(/[O-])=N/c1ncnc2c1[nH]cn2,Moitessier,0.0
3374,9.61,N,14,C=CCc1ccccc1OCC(O)C[NH2+]C(C)C,Moitessier/JensenSwainOlsen,0.01
4538,10.55,O,11,[O-]S(c(c1c(cc2)[nH]nc1)c2O)(=O)=O,Moitessier,0.0
46_1,10.38,N,5,CC1(CCC[NH2+:8]C1)C,Moitessier/RBFmodel_Train,0.0
978_1,10.5,O,7,Cc1cc(nc(n1)[OH:9])C,Moitessier/RBFmodel_Train,0.0
5067,12.2,N,1,C[n+](cccc1)c1N,Moitessier,0.0
3873,7.47,O,9,[O-][N+](c(cc(cc1)O)c1O)=O,Moitessier,0.0
5405,3.22,N,12,[O-][N+](c(cccc1)c1c1nnn[nH]1)=O,Moitessier,0.0
5186,4.45,O,5,[NH3+]C(CCC(O)=O)C([O-])=O,Moitessier,0.0
4587,2.85,N,8,Cc1nnc(C)c(C)[nH+]1,Moitessier,0.0
4038,2.78,O,4,[NH3+]CC(C(O)=O)O,Moitessier,0.0
2015,8.84,N,0,NS(c1cc(C#N)ccc1)(=O)=O,Moitessier,0.0
7126,1.01,O,0,O[n+]2ccc1ccccc1c2,Moitessier,0.0
1151_1,9.5,O,10,CC(C)(C)c1cccc(c1[OH:13])[S@@](=O)C,Moitessier/RBFmodel_Train,0.0
365_1,7.77,N,10,CCCO[P@@](=O)(C)SCC[NH+:9](C)C,Moitessier/RBFmodel_Valid,0.0
6416,5.75,N,2,Nc2[nH+]c1CCCCc1o2,Moitessier,0.0
5518,1.3,O,4,[NH3+]C(CC(O)=O)c1[nH+]cccc1,Moitessier,0.0
1404,10.0,O,15,CC(C)(/C=C/C([O-])=O)c(cc(cc1)Br)c1O,Moitessier,0.0
297_1,9.42,N,11,C[C@@H](c1ccc(cc1)C(C)C)[NH3+:12],Moitessier/RBFmodel_Test,0.0
2042,7.99,N,1,C[NH2+]CC(=O)Nc1c(C)cccc1C,Moitessier,0.0
6186,8.91,N,19,COc(cc(cc1)S(C)=O)c1c1nc(ncnc2)c2[nH]1,Moitessier,0.0
2036,3.4,N,3,Nc1[nH][nH+]c(N)c1/N=N/c2ccc(C(=O)O)cc2,Moitessier,0.0
7315,7.9,N,11,CCOCCn4c(CN2CC[NH+](CCCCn1cccn1)CC2)nc3ccccc34,Moitessier,0.0
1825,8.54,N,0,[NH3+]Cc1nnn[n-]1,Moitessier,0.0
7259,9.57,O,12,C[N+](C)(C)CCc(cccc1)c1O,Moitessier/RBFmodel_Train,0.0
5026,6.99,N,12,COc(cccc1)c1c1nnn[nH]1,Moitessier,0.0
5810,6.0,N,11,[NH3+][C@@H](CCCCN1C(=O)C[C@@H]([NH3+])C1=O)C(=O)[O-],Moitessier,0.0
91_1,7.62,N,5,COc1cc[nH+:7]c(c1)N,Moitessier/RBFmodel_Test,0.0
1528,4.18,N,9,c2ccc(c1ccco1)[nH+]c2,Moitessier,0.0
3490,9.02,O,0,Oc1cccc(Cl)c1,Moitessier/RBFmodel_Train,0.06
6617,3.23,O,11,CCCCCP(CCCCC)(O)=O,Moitessier,0.0
3646,7.51,O,11,COC(/C=C(/c1ccncc1)\O)=O,Moitessier,0.0
6500,9.97,N,11,NC2CC1CCCCC1CC2[NH3+],Moitessier,0.0
1158,10.1,O,13,CC(C)(C)N(C(c1ccccc1)=O)O,Moitessier,0.0
2740,9.39,N,1,C[NH+](C)CCC(c1ccccc1)c2ccccc2,Moitessier/RBFmodel_Train,0.04
80,3.56,O,7,CC(C)P(C(C)C)(O)=O,Moitessier,0.0
510_1,9.87,N,4,C[C@@H](CO)[NH2+:12]CCc1ccc(c(c1)O)O,Moitessier/RBFmodel_Valid,0.0
3926,10.07,N,1,C[NH+](C)CCCCC(=O)Oc1cccc([N+](=O)[O-])c1,Moitessier,0.0
6421,5.8,N,3,Cc1c(NS(c(cc2)ccc2N)(=O)=O)onc1C,Moitessier,0.0
2275,3.3,O,12,CC(CCC1)n2nnnc2C1C(O)=O,Moitessier,0.0
1120_1,11.1,O,9,CC(C)c1cccc(c1[OH:13])C(C)C,Moitessier/RBFmodel_Valid,0.0
6781,9.355,O,0,Oc(cc1)ccc1Cl,Moitessier/RBFmodel_Train,0.065
1267_1,3.69,O,17,COC(=O)C[C@H](c1ccc(cc1)N(=O)=O)C(=O)[OH:17],Moitessier/RBFmodel_Valid,0.0
5857,2.19,O,10,O=C1CC(C(=O)O)C(C(=O)O)O1,Moitessier,0.0
5965,9.67,N,2,CC([NH3+])Cc2ccc1OCOc1c2,Moitessier/RBFmodel_Test,0.0
1217_1,10.1,O,10,c1cc2cc(cc(c2nc1)[OH:12])C(F)(F)F,Moitessier/RBFmodel_Valid,0.0
1830,9.23,N,4,CN(CC[NH3+])CC[NH+](C)C,Moitessier,0.0
3548,9.6,S,10,Cc(cccc1)c1NCCS,Moitessier,0.0
3315,3.96,N,17,Cn2ncc1c(NC(C)(C)CC(C)(C)C)nc[nH+]c12,Moitessier,0.0
2675,10.42,O,5,CC(/C=C(\C)/O)=C,Moitessier,0.0
4825,2.98,N,3,CSc2[nH+]c1cncnc1n2C,Moitessier,0.0
6682,8.695,N,2,CC([NH3+])C(O)c1ccc(O)cc1,Moitessier/RBFmodel_Train,0.005
6922,5.75,O,9,CC[NH+]1C(CNC(c(c(O)c(cc2)[N+]([O-])=O)c2OC)=O)CCC1,Moitessier,0.0
2802,6.1,N,7,[NH3+][C@H](Cc1c[nH]c[nH+]1)C(=O)[O-],Moitessier,0.0
7018,2.64,N,13,Clc3[nH]c2cc1CCCCc1cc2[nH+]3,Moitessier,0.0
1587,10.47,O,0,Oc(cc1)ccc1OCc1ccccc1,Moitessier,0.0
2273,4.5,N,20,CC[NH2+]/C(=C/C(=O)c1cccc(S(=O)(=O)[O-])c1)n2cc[nH+]c2,Moitessier,0.0
518_1,11.0,N,1,C[NH+:14](C)Cc1ccc2cccnc2c1O,Moitessier/RBFmodel_Train,0.0
771,2.66,N,4,C[n+]2c(N[NH3+])ccc1ccccc12,Moitessier,0.0
6637,8.81,O,0,Oc1cc2cc3ccccc3nc2cc1,Moitessier,0.0
5164,8.57,N,12,Cc1ccc2c(c1)c4CCCC3=[NH+]CCn2c34,Moitessier,0.0
1600,11.6,N,5,CCC(C)(C)[NH2+]C(C)(C)CC,Moitessier,0.0
2717,8.0,N,7,[O-]c2onc3CC[NH+](Cc1ccccc1)CCc23,Moitessier,0.0
7100,2.35,N,10,c2ccc(Oc1cccc[nH+]1)cc2,Moitessier,0.0
6218,3.01,O,3,CC(C(O)=O)Br,Moitessier,0.0
4968,11.74,N,6,C2CC1CCC[NH+]1C2,Moitessier,0.0
95_2,9.0,N,13,CCCCOc2ccc(C(=O)CC[NH+]1CCCCC1)cc2,Moitessier,0.0
1511,2.26,O,17,OC[C@@H]([C@@H]([C@@H]1O)O)O[C@@H]1[n+](ccc(NO)n1)c1O,Moitessier,0.0
1513,11.3,O,7,[O-][N+](=O)c1cnc(O)nc1[O-],Moitessier,0.0
335_1,8.36,N,7,c1cc(cnc1)C[NH+:12]2CCCC2,Moitessier/RBFmodel_Train,0.0
923,10.47,O,9,[O-][N+](c(cccc1)c1[Se]O)=O,Moitessier,0.0
7224,2.48,S,8,O=C(c1ccccc1)S,Moitessier,0.0
1591,4.68,O,7,Cc(cc(cc1)C(O)=O)c1O,Moitessier,0.0
238_1,9.45,N,10,CCC[C@@H](c1ccccc1)[NH3+:11],Moitessier/RBFmodel_Train,0.0
5137,8.33,O,14,CC[NH+](CC)Cc1cc(OC)ccc1O,Moitessier,0.0
295,4.2,N,10,Cc2ccc(N=c1ccc(=[NH2+])cc1)c(N)c2,Moitessier,0.0
4173,2.36,N,14,[O-][N+](=O)c3ccc2[nH]c(c1cccs1)[nH+]c2c3,Moitessier,0.0
3102,8.8,N,13,Cc1ccc(Cl)cc1/C(=N/CCC[NH+](C)C)c2ccccc2,Moitessier,0.0
1241,6.75,N,4,Cc1cc(NN=C(C#N)C#N)c(C)cc1,Moitessier,0.0
495_1,9.69,N,3,CC(C)[NH2+:13]C[C@@H](c1ccccc1OC)O,Moitessier/RBFmodel_Train,0.0
104_1,10.28,N,2,CC[NH+:9]1CCC(CC1)C,Moitessier/RBFmodel_Train,0.0
4054,8.8,N,2,CC[NH+](CC)CC/N=C(c1ccccc1C)\c2ccccc2C,Moitessier,0.0
482,8.1,O,11,CCCc1cc(Cl)cc(Cl)c1O,Moitessier,0.0
6885,8.8,N,10,C=CCN(CC=C)CCC[NH+](CC=C)CC=C,Moitessier,0.0
6272,6.78,O,0,Oc(c(Cl)ccc1)c1Cl,Moitessier/RBFmodel_Valid,0.01
974_1,9.71,O,8,Cn1ccc(nc1=O)[OH:9],Moitessier/RBFmodel_Train,0.0
482_1,8.2,N,2,CC[NH+:11](CC)CCP(=O)(OCC)OCC,Moitessier/RBFmodel_Valid,0.0
574_1,9.3,N,3,CC(C)[NH2+:13]C[C@@H](c1cccc(c1)C(F)(F)F)O,Moitessier/RBFmodel_Train,0.0
1029_1,4.19,O,9,c1cc(ccc1CC(=O)[OH:10])Cl,Moitessier/RBFmodel_Train,0.0
6187,2.28,O,13,Oc1c(C([NH2+]Cc2c[nH+]ccc2)P(O)(O)=O)cccc1,Moitessier,0.0
14_2,9.9,N,0,[NH3+]CCCSc1ccccc1,Moitessier,0.0
45_2,9.4,N,14,Cc1cccc(C)c1NC(=O)CCC[NH3+],Moitessier,0.0
6589,10.62,N,6,C[C@H]1C[C@@H]2CC[NH+]1C2,Moitessier,0.0
865,8.71,O,5,CS(c1cc(O)ccc1)=O,Moitessier,0.0
4862,9.03,N,4,COc1c[nH+]ccc1N,Moitessier,0.0
1285,8.6,O,10,[O-]S(C(/C(/c1c2[nH]nc1)=N\O)=CC2=O)(=O)=O,Moitessier,0.0
237,9.93,N,1,C[NH2+]Cc1ccc(C)cc1,Moitessier,0.0
1371,4.89,N,5,CNC(CS(NC(N)=O)(=O)=O)=O,Moitessier,0.0
4631,10.19,N,0,[NH3+]C12CCC(CC1)C2,Moitessier,0.0
1583,9.48,N,5,OCC2OC1NC(=S)OC1C2O,Moitessier,0.0
3073,8.6,O,0,Oc1c2[nH]ncc2ccc1,Moitessier,0.0
1379_1,8.4,S,6,C([C@@H](C(=O)[O-])[NH3+])[SH:7],Moitessier/RBFmodel_Train,0.0
4307,3.1,S,6,CCNc1nc(S)[nH+]cc1,Moitessier,0.0
42_2,4.7,O,14,COc1ccc(cc1)C(=O)CCC(=O)O,Moitessier,0.0
3874,5.27,N,15,Cc1cnc3c(c1)c(C)cc2cc(C)c[nH+]c23,Moitessier,0.0
251_2,8.89,N,8,COc2ccc(CC[NH+](C)CCCC(C#N)(c1ccc(OC)c(OC)c1)C(C)C)cc2OC,Moitessier,0.0
612_1,6.9,N,10,c1c(cc(c2c1COCO2)[NH+:13](CCCl)CCCl)Cl,Moitessier/RBFmodel_Train,0.0
6523,9.68,N,4,CC(C)C([NH3+])C(=O)[O-],Moitessier/RBFmodel_Train,0.06
2374,2.07,N,5,O=C3CSc2[nH+]cnc(N1CCOCC1)c2N3,Moitessier,0.0
959,10.34,N,2,CC[NH+](CC)CCC[C@@H](C)[C@@H]3CC[C@@H]4[C@H]2CC[C@H]1C[C@@H](O)CC[C@@]1(C)[C@@H]2C[C@@H](O)[C@@]34C,Moitessier,0.0
4703,3.2,O,10,Cc1cccc(N)c1C(=O)O,Moitessier,0.0
634_1,5.3,N,5,COc1cc[nH+:15]c(c1)CSc2[nH]c3ccccc3n2,Moitessier/RBFmodel_Train,0.0
5999,7.75,N,6,[O-]C(C[NH+](CCNS(c1ccc(CCBr)cc1)(=O)=O)CC([O-])=O)=O,Moitessier,0.0
114_1,3.849,N,7,Cc1cc(ccc1[NH3+:8])Cl,Moitessier/RBFmodel_Train,0.001
2101,3.5,O,8,CCOC([C@@H](C1)[C@@H](C(O)=O)NC1=O)=O,Moitessier,0.0
3960,5.06,O,10,C[Si](C)(C)CCCCCC(O)=O,Moitessier,0.0
6801,2.9,O,11,[O-][N+](c(cccc1)c1OCC(O)=O)=O,Moitessier,0.0
1533,2.0,O,0,OC(c1cccc2ccc[nH+]c12)=O,Moitessier,0.0
5949,9.36,O,3,CC(NO)=O,Moitessier,0.0
6573,4.45,O,2,O=C(O)C(P)CCC(P)C(=O)[O-],Moitessier,0.0
1756,4.31,N,5,CNc1nc[nH+]c2nc[nH]c12,Moitessier,0.0
958,6.65,N,9,c2cc1CCCCc1c[nH+]2,Moitessier,0.0
5775,4.79,O,8,NC(C(CCCCC(O)=O)c1ccccc1)=O,Moitessier,0.0
1319,10.05,O,6,Cc1cnc2c(O)cccc2c1C,Moitessier/RBFmodel_Valid,0.0
139,9.38,N,5,COCCC[NH+](C)C,Moitessier/RBFmodel_Train,0.02
2041,1.34,N,4,Nc1[nH+]c[nH+]c(O)c1N,Moitessier,0.0
673_1,9.335,N,15,COC(=O)CCc1ccc(OCC(O)C[NH2+:17]C(C)C)cc1,Moitessier/RBFmodel_Test,0.165
4798,9.67,N,0,[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],Moitessier,0.0
6268,7.5,N,4,Cc3cc2[nH+]c1ccc(N(C)C)cc1nc2cc3N,Moitessier,0.0
619,4.09,N,12,C(C[NH2+]CC[NH2+]CCc1nnn[nH]1)c1nnn[n-]1,Moitessier,0.0
7209,8.61,O,0,Oc1ccncn1,Moitessier/RBFmodel_Test,0.02
2947,10.95,O,0,[O-]C(/C(/c1ccccc1)=N\O)=O,Moitessier,0.0
218,4.03,N,5,Cn2c(CCl)[nH+]c1c(O)ccc(O)c12,Moitessier,0.0
948_1,6.25,O,7,C(=C\C(=O)[O-])\C(=O)[OH:7],Moitessier/RBFmodel_Train,0.0
192,10.34,N,3,CCC[NH2+]CCN,Moitessier,0.0
2623,10.91,N,2,CC[NH+](CC)Cc1cccc(C)c1[O-],Moitessier,0.0
3149,10.4,N,9,CC1CCCC(C(=O)[O-])[NH2+]1,Moitessier,0.0
2724,9.76,N,5,CCC(C)C([NH3+])C(=O)[O-],Moitessier,0.0
7337,6.67,N,21,Cc1ccc([N+](=O)[O-])c2c(NCCC[NH+](C)C)c(C)c(C)[nH+]c12,Moitessier,0.0
5222,7.2,N,6,CC/C=C/Cc1[nH+]ccn1C(C(=O)[O-])C(C)(C)S,Moitessier,0.0
3656,8.77,N,2,CC([NH3+])c1nnn[n-]1,Moitessier,0.0
4952,8.2,O,0,OOC(c1ccccc1)=O,Moitessier,0.0
6099,12.1,N,2,c1c[nH]c2ncccc12,Moitessier,0.0
274_2,8.84,N,36,COC4CC(OC3C(C)C(O)OC(C)C(C)C(O)C(C)C(=O)C1(CO1)CC(C)C(OC2OC(C)CC([NH+](C)C)C2O)C3C)OC(C)C4O,Moitessier,0.0
1039_1,10.62,O,7,Cc1ccc(c(c1)[OH:11])C(C)C,Moitessier/RBFmodel_Train,0.0
4560,3.115,N,0,[NH3+]c2ccc1ccc([N+](=O)[O-])cc1c2,Moitessier/RBFmodel_Test,0.015
2054,8.37,N,16,CCCCCCCCCCCC[NH2+]CCC[NH3+],Moitessier,0.0
287,1.92,N,9,O=Cc1cccc(C=O)[nH+]1,Moitessier,0.0
1114_1,4.39,O,12,CC(C)c1ccc(cc1)CC(=O)[OH:13],Moitessier/RBFmodel_Train,0.0
5629,4.28,O,8,Nc(cc1)ccc1C(O)=C(C#N)C#N,Moitessier,0.0
7387,4.9,S,0,Sc1ccc(F)cc1F,Moitessier,0.0
556_1,2.61,N,1,C[N@H+:16](CC[N+]1(CCCCC1)C)c2ccccc2,Moitessier/RBFmodel_Train,0.0
429_1,2.87,N,6,c1cc(ccc1[NH3+:9])SC(C(F)F)(F)F,Moitessier/RBFmodel_Train,0.0
3726,5.21,Se,5,CC(C)(C[NH3+])[SeH],Moitessier,0.0
96_2,5.4,N,7,CCOC(=O)[C@@H]2C[NH+](Cc1ccccc1)CC2C(F)(F)F,Moitessier,0.0
4030,10.81,N,8,Cc(cc1)ccc1C(Nc(cc1)ccc1Br)=S,Moitessier,0.0
1158_1,2.97,O,9,c1c(cc(c(c1N(=O)=O)[OH:13])N(=O)=O)Cl,Moitessier/RBFmodel_Train,0.0
2043,13.2,N,4,CNC(N)=[NH2+],Moitessier,0.0
5638,7.1,N,9,CC1(C)CC(=O)C(C)(C)[NH2+]1,Moitessier,0.0
3689,5.14,N,3,Cc2c[nH+]c1ccccc1c2,Moitessier,0.0
4351,8.73,N,19,COc1c(Br)cccc1C(=O)N[C@@H]2C[C@H]3CC[C@@H](C2)[NH+]3Cc4ccccc4,Moitessier,0.0
2065,1.6,N,4,c2ccc1[nH+]n[nH]c1c2,Moitessier,0.0
1218_1,9.08,O,10,c1cc2ccc(c(c2nc1)[OH:12])C(F)(F)F,Moitessier/RBFmodel_Test,0.0
3746,4.7,O,0,O[Se](c1ccccc1)=O,Moitessier,0.0
107_2,10.5,N,10,CC1CCN(CC1)CC(=O)Nc2nc(cs2)c3ccccc3,Moitessier,0.0
746,8.9,N,6,CCCCCC[NH+](CC(C)O)CC(O)CC,Moitessier,0.0
4893,3.44,O,0,OC(CC#Cc1ccccc1)=O,Moitessier,0.0
3972,5.02,O,13,CCC(C)(c1cnc(CC(C)C)c(O)[n+]1[O-])O,Moitessier,0.0
4821,7.5,N,8,Nc2c1ccccc1[nH+]c3cccc([N+](=O)[O-])c23,Moitessier,0.0
403,11.81,N,7,Cc(cc1)ccc1NC(c(cc1)ccc1OC)=S,Moitessier,0.0
1801,0.5,S,0,Sc1[nH+]cc2nc[nH]c2n1,Moitessier,0.0
1592,10.88,N,2,NC(=[NH2+])Nc1ccccc1,Moitessier,0.0
2381,11.26,N,8,COc(cc1)ccc1NC(c(cc1)ccc1Cl)=S,Moitessier,0.0
813,9.5,N,3,Nc1c[nH]nc1[N+]([O-])=O,Moitessier,0.0
497,1.7,O,2,[H]P(=O)(O)c1ccccc1,Moitessier,0.0
1728,10.13,N,7,CC(C)(N)C(C)(C)[NH3+],Moitessier,0.0
7141,4.9,N,23,CCOCCn4c(N2CCC[NH+](CCCCn1cccn1)CC2)[nH+]c3ccccc34,Moitessier,0.0
1293,4.17,O,5,C[C@@](CC(=O)[OH:18])(c1ccc(cc1)N(=O)=O)C(=O)OC,Moitessier/RBFmodel_Train,0.1
4802,3.57,N,15,C[NH+](C)CCNS(=O)(=O)c1cccc2c([NH+](C)C)cccc12,Moitessier,0.0
4613,1.98,N,2,Oc1[nH+]cnc2nc[nH]c12,Moitessier,0.0
2461,9.03,N,6,CC1(N)CC1(C)[NH3+],Moitessier,0.0
81_2,2.24,N,4,CCCC[NH2+]c1ccc(C(=O)OCC[NH+](C)C)cc1,Moitessier,0.0
6294,7.09,N,10,COc3ccc2[nH]c1c(C)[nH+]ccc1c2c3,Moitessier,0.0
3670,11.47,O,0,Oc1nc2cc3ccccc3cc2[nH]1,Moitessier,0.0
4111,4.36,O,11,CC(C)(C)c(cc1)ccc1C(O)=O,Moitessier,0.0
3195,12.68,N,2,S=C(NNc1cc2ccccc2cc1)/N=N/c1cc2ccccc2cc1,Moitessier,0.0
1277,10.0,O,3,O[B-](O)([OH2+])CCc1ccccc1,Moitessier,0.0
2205,7.87,N,7,Nc1nccc2c1[nH+]cn2CCOCP(=O)([O-])[O-],Moitessier,0.0
98,6.3,N,7,Nc2cnc1c(N)[nH+]c(N)nc1n2,Moitessier,0.0
3370,10.8,N,2,CS(N)(=O)=O,Moitessier,0.0
5006,1.65,O,10,[NH3+]C(Cc([nH+]c[nH]1)c1I)C(O)=O,Moitessier,0.0
1330,10.12,N,9,CCN(C)CCOCC[NH+](CC)CC,Moitessier,0.0
1253_1,12.15,O,10,CC(C)(C)c1cc(cc(c1[OH:16])C(C)(C)C)OC,Moitessier/RBFmodel_Valid,0.0
5764,9.3,N,10,OC[C@@H]2O[C@H]([n+]1ccc([O-])[nH+]c1[O-])[C@H](O)[C@H]2O,Moitessier,0.0
5623,8.1,N,4,[NH3+]C1CC[NH2+]CC1,Moitessier,0.0
3190,9.2,N,10,COP(c(cc1)ccc1N)(Nc1nccs1)=O,Moitessier,0.0
5524,4.16,N,6,C[NH+](C)CCC/[NH+]=C(c1ccccc1)\c2cccc3ccccc23,Moitessier,0.0
4794,4.8,O,0,O/C(/c1ccccc1)=C/[n+]1ccccc1,Moitessier,0.0
6473,1.44,N,15,CN(C(=O)c1ccccc1)c2cccc[nH+]2,Moitessier/RBFmodel_Train,0.0
4141,10.4,N,6,Cc2cc(C)c1[nH+]c(C)cc(N)c1c2,Moitessier,0.0
5502,9.99,N,0,[NH2+]=c2c1ccccc1[nH]c3ccccc23,Moitessier,0.0
1543,4.5,O,9,COCC(CCC1)=C1C(O)=O,Moitessier,0.0
6409,4.23,O,5,NC(C(CC(O)=O)c1ccccc1)=O,Moitessier,0.0
5604,8.0,S,9,CCC[NH+](CCC)CCS,Moitessier,0.0
1896,10.41,N,7,Fc(cc1)ccc1NC(c(cc1)ccc1Cl)=S,Moitessier,0.0
364_1,10.32,N,4,CC(C)C[NH+:13](CC(C)C)CC(C)C,Moitessier/RBFmodel_Train,0.0
2174,9.48,N,4,O=C([O-])C/[NH+]=C/1CCCCC1,Moitessier,0.0
1249_1,4.18,O,16,CC[C@@](CC(=O)OC)(c1ccccc1)C(=O)[OH:16],Moitessier/RBFmodel_Train,0.0
7076,5.315,N,2,CC(NS(c(cc1)ccc1N)(=O)=O)=O,Moitessier/RBFmodel_Train,0.065
514_1,8.57,N,3,CCC[NH2+:12]C[C@@H](c1ccc(c(c1)O)O)O,Moitessier/RBFmodel_Train,0.0
311,4.26,N,9,Cc1ccc(C[NH3+])cc1[NH3+],Moitessier,0.0
